# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 0.000638633
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 0.000635367
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 0.000852754
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 0.000839692
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.00131179
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.00127773
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.00167145
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.00161408
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.00246216
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.002555
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.00346326
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.00498451
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.00539502
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.00699324
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.00965693
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.00722229
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.014056
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.0108185
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.0146937
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.0159173
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.0260892
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.0238501
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.0390849
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.0500345
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.0426088
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.0399922
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.0692938
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.0794806
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.118118
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0875025
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.111738
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.117025
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.195321
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.168545
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.182753
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.24825
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.439801
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.422675
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.507733
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.528739
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.756521
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.681458
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.854632
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.766208
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 1.39686
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 1.39704
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 1.89229
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 1.83133
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 2.80832
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 3.14858
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 3.83158
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 3.68011
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 5.00639
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 2.47243e-005
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 2.75233e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 2.75233e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 3.54537e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 3.45207e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 5.3647e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 5.31805e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 7.18404e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 7.09074e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 0.000107294
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 0.000107294
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 0.000141815
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 0.000142281
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 0.00021972
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 0.00021832
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 0.000285029
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 0.000285495
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 0.000434774
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 0.000435241
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 0.000571457
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 0.000573323
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000874213
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000870015
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.00115271
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.00115131
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.00176569
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.00176662
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.00232035
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.00232175
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.00328833
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.00331119
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.00448769
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.00466822
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.00657526
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00654587
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.00878225
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.00904862
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.0151938
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.0141726
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.019221
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.0228919
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.0326426
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.0302919
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.0372749
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.0372156
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.0582649
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0607508
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0807528
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.080694
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.125649
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.124408
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.161021
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.160768
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.291736
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.257816
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.321071
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.333457
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.507587
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.528737
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.673308
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.665815
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 1.01547
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 1.03927
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 1.39746
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 1.37514
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 2.09468
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 2.08129
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 2.7973
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 2.72399
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 4.96627
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 8.96612
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 2.56573e-005
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 2.98557e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 2.89227e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 3.82527e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 3.73197e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 5.78455e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 5.7379e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 7.83713e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 7.51058e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 0.000115224
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 0.000114758
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 0.000152078
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 0.000152078
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 0.000236047
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 0.000234647
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 0.000305088
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 0.000306021
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 0.000463697
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 0.000446436
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 0.000591983
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 0.00059245
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000904069
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.00089987
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.0011877
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.00119143
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.00182493
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.00182773
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.00240479
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.00240059
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.00363727
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.00354817
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.00484363
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.00512539
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.00902856
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.0101761
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.0129061
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.0122087
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.018372
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.0171661
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.0244169
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.0253396
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.0362663
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.0375734
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.0473661
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.0486583
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.0757566
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0744639
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.112859
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.107741
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.174139
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.155043
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.19537
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.194568
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.316077
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.308336
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.40615
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.434964
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.634492
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.625813
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.77828
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.776608
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 1.38604
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 1.25873
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 1.53169
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 1.57715
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 2.42618
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 2.4521
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 3.17081
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 3.26339
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 5.00935
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 2.56573e-005
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 2.89227e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 2.79897e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 3.68532e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 3.63867e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 5.5513e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 5.5513e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 7.37063e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 7.27733e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 0.000111959
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 0.000111026
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 0.000146946
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 0.000147413
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 0.000231848
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 0.000223451
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 0.00030089
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 0.000296225
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 0.000454367
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 0.000448769
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 0.000593383
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 0.000594782
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000911066
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000905468
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.00119796
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.00117324
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.00179041
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.00177595
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.00233994
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.00238986
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.0037329
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.00374689
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.00479791
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.00480724
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.00761928
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00798827
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.0120076
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.0116302
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.0185558
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.016451
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.0207875
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.0218031
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.0393881
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.0380479
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.0469169
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.0473493
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.0725028
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0739321
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0992698
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0940745
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.158288
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.159802
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.200709
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.196535
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.344742
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.309296
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.425627
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.414537
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.605206
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.584294
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.765075
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.811107
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 1.27636
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 1.16259
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 1.57648
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 1.5866
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 2.49748
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 2.43108
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 3.2907
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 3.14916
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 4.85021
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 4.88904
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 6.24119
